input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
1359,8215.714,Telescope Adapter,Richard Wolf,Richard Wolfe.pdf,pp. 15-17,existing_exact,PRD-2EB4F34219,8215.714,existing_exact,high,existing_exact,
1360,8215.715,Telescope Adapter,Richard Wolf,Richard Wolfe.pdf,pp. 15-17,existing_exact,PRD-5C35FB169D,8215.715,existing_exact,high,existing_exact,
1361,8215.716,Telescope Adapter,Richard Wolf,Richard Wolfe.pdf,pp. 15-17,existing_exact,PRD-A3EBA86219,8215.716,existing_exact,high,existing_exact,
1362,82520.0841,TEXAS Bronchoscope Tube ID 11 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-B077E82907,82520.0841,existing_exact,high,existing_exact,
1363,82520.0842,"TEXAS Bronchoscope Tube ID 11 mm, no distal viewing window",Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-5E6845A633,82520.0842,existing_exact,high,existing_exact,
1364,82520.1041,TEXAS Bronchoscope Tube ID 13 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-095515E20C,82520.1041,existing_exact,high,existing_exact,
1365,82520.0641,TEXAS Bronchoscope Tube ID 9.2 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-924AFC41F8,82520.0641,existing_exact,high,existing_exact,
1366,825101100,TEXAS Distal Illumination Head System,Richard Wolf,Richard Wolfe.pdf,pp. 6-7,existing_exact,PRD-54CEDAAE5B,825101100,existing_exact,high,existing_exact,
1367,825101401,TEXAS Optic Element Bundle,Richard Wolf,Richard Wolfe.pdf,p. 6,existing_exact,PRD-0F20768341,825101401,existing_exact,high,existing_exact,
1368,825101200,TEXAS Proximal Illumination Head System,Richard Wolf,Richard Wolfe.pdf,pp. 6-7,existing_exact,PRD-AC9CC6E8A4,825101200,existing_exact,high,existing_exact,
1369,825210830,TEXAS Tracheoscope Tube ID 11 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-523148A737,825210830,existing_exact,high,existing_exact,
1370,825211030,TEXAS Tracheoscope Tube ID 13 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-D18E672989,825211030,existing_exact,high,existing_exact,
1371,82520.1241,TEXAS Tracheoscope Tube ID 15 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-59D2DF4F88,82520.1241,existing_exact,high,existing_exact,
1372,825211230,TEXAS Tracheoscope Tube ID 15 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-3C756110F0,825211230,existing_exact,high,existing_exact,
1373,825211430,TEXAS Tracheoscope Tube ID 17 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-2EB7F5EEC1,825211430,existing_exact,high,existing_exact,
1374,82520.1441,TEXAS Tracheoscope Tube ID 17.1 mm,Richard Wolf,Richard Wolfe.pdf,p. 10,existing_exact,PRD-00C13A59AA,82520.1441,existing_exact,high,existing_exact,
1375,8243.404,"Thoracoscopy Scissors, Curved",Richard Wolf,Richard Wolfe.pdf,pp. 53-55,existing_exact,PRD-24AE19F5D2,8243.404,existing_exact,high,existing_exact,
1376,8243.403,"Thoracoscopy Scissors, Straight",Richard Wolf,Richard Wolfe.pdf,pp. 53-55,existing_exact,PRD-759CE9B00A,8243.403,existing_exact,high,existing_exact,
1377,8243.701,Thoracoscopy Tissue Retractor,Richard Wolf,Richard Wolfe.pdf,pp. 53-55,existing_exact,PRD-F6BB76BECF,8243.701,existing_exact,high,existing_exact,
1378,823400001,TipControl Articulated Biopsy Forceps,Richard Wolf,Richard Wolfe.pdf,p. 13,existing_exact,PRD-388B36D2E2,823400001,existing_exact,high,existing_exact,
1379,823400002,TipControl Articulated Grasping Forceps,Richard Wolf,Richard Wolfe.pdf,p. 13,existing_exact,PRD-0BA1BB5296,823400002,existing_exact,high,existing_exact,
1380,823400003,TipControl Articulated Scissors,Richard Wolf,Richard Wolfe.pdf,p. 13,existing_exact,PRD-027269F110,823400003,existing_exact,high,existing_exact,
1381,8905.331,Trocar Sleeve with Membrane Valve,Richard Wolf,Richard Wolfe.pdf,pp. 49-51,existing_exact,PRD-BA7CBE6482,8905.331,existing_exact,high,existing_exact,
1382,8905.351,Trocar Sleeve with Membrane Valve,Richard Wolf,Richard Wolfe.pdf,pp. 49-51,existing_exact,PRD-ED212D7E3C,8905.351,existing_exact,high,existing_exact,
1383,8919.331,Trocar Sleeve with Membrane Valve,Richard Wolf,Richard Wolfe.pdf,pp. 49-51,existing_exact,PRD-C1F90B7445,8919.331,existing_exact,high,existing_exact,
1384,8919.351,Trocar Sleeve with Membrane Valve,Richard Wolf,Richard Wolfe.pdf,pp. 49-51,existing_exact,PRD-8287E5FFEF,8919.351,existing_exact,high,existing_exact,
1385,8906.051,Trocar Sleeve with Rubber Cap,Richard Wolf,Richard Wolfe.pdf,pp. 49-51,existing_exact,PRD-7E7BC96506,8906.051,existing_exact,high,existing_exact,
1386,8919.333,Trocar Sleeve with Stopcock,Richard Wolf,Richard Wolfe.pdf,pp. 49-51,existing_exact,PRD-AD1CD2C1B2,8919.333,existing_exact,high,existing_exact,
1387,8919.353,Trocar Sleeve with Stopcock,Richard Wolf,Richard Wolfe.pdf,pp. 49-51,existing_exact,PRD-3236D0CEDC,8919.353,existing_exact,high,existing_exact,
1388,886,Tube with Luer-Lock Connector,Richard Wolf,Richard Wolfe.pdf,p. 5,existing_alias_or_format_variant,PRD-FF9CE26B43,886.00,existing_alias_or_format_variant,high,existing_alias_or_format_variant,CSV extraction dropped official decimal zero(s); source prints 886.00.
1389,8280.45,"Tumor Forceps, Severing",Richard Wolf,Richard Wolfe.pdf,p. 25,existing_exact,PRD-6C99AA9B16,8280.45,existing_exact,high,existing_exact,
1390,2304.901,Two-Pedal Footswitch,Richard Wolf,Richard Wolfe.pdf,p. 11,existing_exact,PRD-9B0EE44246,2304.901,existing_exact,high,existing_exact,
1391,8020.15,Universal Bronchoscope Cap,Richard Wolf,Richard Wolfe.pdf,p. 18,existing_exact,PRD-9C1CF84490,8020.15,existing_exact,high,existing_exact,
1392,8280.42,"Universal Forceps, Serrated",Richard Wolf,Richard Wolfe.pdf,p. 25,existing_exact,PRD-CE081B3A72,8280.42,existing_exact,high,existing_exact,
1393,8242.651,"Vessel Clamp, Curved Left",Richard Wolf,Richard Wolfe.pdf,pp. 53-55,existing_exact,PRD-9C5FCF73E5,8242.651,existing_exact,high,existing_exact,
1394,8242.652,"Vessel Clamp, Curved Right",Richard Wolf,Richard Wolfe.pdf,pp. 53-55,existing_exact,PRD-6D2D08656C,8242.652,existing_exact,high,existing_exact,
1395,8214.0721,WOLF Bronchoscope Tube Bundle,Richard Wolf,Richard Wolfe.pdf,p. 15,existing_exact,PRD-598FB0AD5D,8214.0721,existing_exact,high,existing_exact,
1396,8214.0821,WOLF Bronchoscope Tube Bundle,Richard Wolf,Richard Wolfe.pdf,p. 15,existing_exact,PRD-18F33007D6,8214.0821,existing_exact,high,existing_exact,
1397,8214.0921,WOLF Bronchoscope Tube Bundle,Richard Wolf,Richard Wolfe.pdf,p. 15,existing_exact,PRD-5C40D8FE80,8214.0921,existing_exact,high,existing_exact,
1398,8214.1021,WOLF Bronchoscope Tube Bundle,Richard Wolf,Richard Wolfe.pdf,p. 15,existing_exact,PRD-1DCE96086D,8214.1021,existing_exact,high,existing_exact,
1399,Not stated in source,Scivita Single-Use Bronchoscope,Scivita Medical Technology,Scivita-Single-Use-Bronchoscope-Brochure.pdf,,existing_family_or_package_variant,,,existing_family_or_package_variant,moderate,existing_family_or_package_variant,"Family-only row without exact model; current catalog already contains SBV-1A-B, SBV-1B-B, and SBV-1C-B exact models."
1400,Not stated in source,Empyema and Pleural Effusion Thoracoscopy Product Set,KARL STORZ,Search - Empyema and pleural effusion _ KARL STORZ Endoskope _ Cyprus.pdf,PDF 1-11 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1401,Not stated in source,Flexible Bronchoscopy Product Set,KARL STORZ,Search - Flexible bronchoscopy _ KARL STORZ Endoskope _ United States.pdf,PDF 1-14 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1402,Not stated in source,Medical Thoracoscopy Product Set,KARL STORZ,Search - Medical thoracoscopy _ KARL STORZ Endoskope _ United States.pdf,PDF 1-8 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1403,26072UF,Optical Dissection Electrode,Karl Storz,Search - Pleurodesis _ KARL STORZ Endoskope _ Cyprus.pdf,Pleurodesis search-results page,existing_exact,PRD-4A1701C80B,26072UF,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 26072UF,high,manufacturer_and_catalog_number_exact,
1404,Not stated in source,Rigid Bronchoscopy Product Set,KARL STORZ,Search - Rigid bronchoscopy _ KARL STORZ Endoskope _ United States.pdf,PDF 1-138 (family-level search capture),relevant_family_level_only,,,Named manufacturer product-set page; no exact catalog/model/reference identifier,moderate,family_or_product_set_without_identifier,
1405,Not stated in source,Shiley Flexible Tracheostomy Tube Portfolio,Medtronic,shiley-flex-taperguard-cuff-sizing-guide.pdf; shiley-flexible-adult-tracheostomy-tubes-brochure copy.pdf; shiley-flexible-adult-tracheostomy-tubes-brochure.pdf; shiley-flexible-adult-tracheostomy-tubes-comparison-information-sheet.pdf; shiley-flexible-tracheostomy-a-sku-sizing-information-sheet.pdf; shiley-flexible-tracheostomy-enhanced-portfolio-comparison-guide.pdf; shiley-flexible-tracheostomy-tube-customer-brochure.pdf; shiley-xlt-extended-length-tracheostomy-tubes-brochure.pdf; Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf; Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 1),existing_family_or_package_variant,,,family_or_resource_row_without_exact_orderable_identifier,moderate,family_or_resource_row_without_exact_orderable_identifier,
1406,SSV / SSVO,Shiley Speaking Valve,Medtronic,shiley-speaking-valves-product-brochure.pdf,Document p. not stated (PDF page 3),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1407,10CN10A,Shiley Flexible Adult Cuffed Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),existing_alias_or_format_variant,PRD-6826FE4C0E,10CN10H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1408,4CN65A,Shiley Flexible Adult Cuffed Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),new_product_added,PRD-C3B7FB7CAE,4CN65A,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
1409,5CN70A,Shiley Flexible Adult Cuffed Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),new_product_added,PRD-80B451355D,5CN70A,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
1410,6CN75A,Shiley Flexible Adult Cuffed Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),existing_alias_or_format_variant,PRD-E088452873,6CN75H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1411,7CN80A,Shiley Flexible Adult Cuffed Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),existing_alias_or_format_variant,PRD-849E1FCCA5,7CN80H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1412,8CN85A,Shiley Flexible Adult Cuffed Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),existing_alias_or_format_variant,PRD-A034F04BF1,8CN85H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1413,9CN90A,Shiley Flexible Adult Cuffed Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),existing_alias_or_format_variant,PRD-804529441A,9CN90H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1414,10UN10A,Shiley Flexible Adult Cuffless Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),existing_alias_or_format_variant,PRD-04E1CAF545,10UN10H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1415,4UN65A,Shiley Flexible Adult Cuffless Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),new_product_added,PRD-6ABC11CE44,4UN65A,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
1416,5UN70A,Shiley Flexible Adult Cuffless Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),new_product_added,PRD-213D82A404,5UN70A,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
1417,6UN75A,Shiley Flexible Adult Cuffless Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),existing_alias_or_format_variant,PRD-90F9A0A0BC,6UN75H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1418,7UN80A,Shiley Flexible Adult Cuffless Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),existing_alias_or_format_variant,PRD-788469337A,7UN80H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1419,8UN85A,Shiley Flexible Adult Cuffless Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),existing_alias_or_format_variant,PRD-509226DE95,8UN85H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1420,9UN90A,Shiley Flexible Adult Cuffless Tracheostomy Tube,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),existing_alias_or_format_variant,PRD-91C738FE6C,9UN90H,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,high,manufacturer_states_A_replaces_H_as_version_only_code_change_not_new_product,
1421,10IC10,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1422,4IC65,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1423,5IC70,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1424,6IC75,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1425,7IC80,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1426,8IC85,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1427,9IC90,Shiley Replacement Inner Cannula,Medtronic,Shiley™ Flexible Adult Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1428,50XLTCD,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),new_product_added,PRD-C2DCA71DDE,50XLTCD,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
1429,50XLTIN,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1430,50XLTUD,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),new_product_added,PRD-B5DEE283B2,50XLTUD,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
1431,60XLTCD,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),new_product_added,PRD-892EA2DACB,60XLTCD,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
1432,60XLTIN,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 5),needs_owner_review,,,exact_relevant_accessory_but_no_existing_governed_role_code,needs_review,exact_relevant_accessory_but_no_existing_governed_role_code,"Identity is supported, but do not invent a speaking-valve or replacement-inner-cannula role in this intake."
1433,60XLTUD,Shiley XLT Extended-Length Tracheostomy Tube,Medtronic,Shiley™ XLT Extended Length Tracheostomy Tube _ Medtronic.pdf,Document p. not stated (PDF page 4),new_product_added,PRD-C7719849F9,60XLTUD,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
