review_batch_id,review_batch_manufacturer,review_batch_product_count,input_row_numbers,product_id,manufacturer_id,manufacturer,catalog_number,product_name,brand_family,primary_category,subcategory,product_kind,role_code,verification_grade,visibility_state,evidence,strongest_duplicate_candidates,duplicate_rejection
B07-karl-storz,Karl Storz,127,1925,PRD-DB022C1FE8,MFR-12BAB1E48C,Karl Storz,10339AL,"DOESEL-HUZLY Bronchoscope, Size 6, 40 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1926,PRD-46ADECAA71,MFR-12BAB1E48C,Karl Storz,10339B,"DOESEL-HUZLY Bronchoscope, Size 5, 30 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1927,PRD-36FE8EF239,MFR-12BAB1E48C,Karl Storz,10339BB,"DOESEL-HUZLY Bronchoscope, Size 4.5, 30 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1928,PRD-0741F72026,MFR-12BAB1E48C,Karl Storz,10339BL,"DOESEL-HUZLY Bronchoscope, Size 5, 40 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1929,PRD-462ABA77A6,MFR-12BAB1E48C,Karl Storz,10339C,"DOESEL-HUZLY Bronchoscope, Size 4, 30 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1930,PRD-14681ACB38,MFR-12BAB1E48C,Karl Storz,10339CC,"DOESEL-HUZLY Bronchoscope, Size 4, 26 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1931,PRD-206C68F0E3,MFR-12BAB1E48C,Karl Storz,10339CD,"DOESEL-HUZLY Bronchoscope, Size 3.5, 30 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1932,PRD-DA4769A595,MFR-12BAB1E48C,Karl Storz,10339E,"DOESEL-HUZLY Bronchoscope, Size 3, 18.5 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1950,PRD-5DA5177DA9,MFR-12BAB1E48C,Karl Storz,10020CA,HOPKINS Lateral Telescope 70 deg,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscopy telescope,,RIGID_TELESCOPE,verified_source,hidden,SRC087: Document p. SP3 (PDF page 269),PRD-BB9A5CC0AE|10320DA|HOPKINS Lateral Telescope; PRD-3D91F04C91|10005AA|HOPKINS II Straight Forward Telescope; PRD-5CCBBDD4CF|10005BA|HOPKINS II Forward-Oblique Telescope,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1951,PRD-B2FEAC3ABE,MFR-12BAB1E48C,Karl Storz,10023CBA,HOPKINS Lateral Telescope 70 deg,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscopy telescope,,RIGID_TELESCOPE,verified_source,hidden,SRC087: Document p. SP3 (PDF page 269),PRD-BB9A5CC0AE|10320DA|HOPKINS Lateral Telescope; PRD-3D91F04C91|10005AA|HOPKINS II Straight Forward Telescope; PRD-5CCBBDD4CF|10005BA|HOPKINS II Forward-Oblique Telescope,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1952,PRD-21B1E658B7,MFR-12BAB1E48C,Karl Storz,10324CA,HOPKINS Lateral Telescope 70 deg,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscopy telescope,,RIGID_TELESCOPE,verified_source,hidden,SRC087: Document p. SP3 (PDF page 269),PRD-BB9A5CC0AE|10320DA|HOPKINS Lateral Telescope; PRD-6274807854|10328AA|HOPKINS Straight Forward Telescope; PRD-EC45CB0F5D|10320AA|HOPKINS Straight Forward Telescope,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1953,PRD-7DAB3292D5,MFR-12BAB1E48C,Karl Storz,10328CA,HOPKINS Lateral Telescope 70 deg,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscopy telescope,,RIGID_TELESCOPE,verified_source,hidden,SRC087: Document p. SP3 (PDF page 269),PRD-BB9A5CC0AE|10320DA|HOPKINS Lateral Telescope; PRD-6274807854|10328AA|HOPKINS Straight Forward Telescope; PRD-EC45CB0F5D|10320AA|HOPKINS Straight Forward Telescope,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1968,PRD-672F05E9EA,MFR-12BAB1E48C,Karl Storz,13242LX,Leakage Tester with Blower and Manometer,KARL STORZ THORAX,Reprocessing,Flexible endoscope leakage tester,,,verified_source,hidden,SRC087: Document p. 42 (PDF page 50),PRD-377440703A|30120NOL|Flexible Trocar with Blunt Tip and Valve; PRD-28C10C5EE9|10468D|Suction Catheter 5 Fr with Adapter; PRD-9188CC0F47|10468B|Suction Catheter 7 Fr with Adapter,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1991,PRD-0FBAA7EFB7,MFR-12BAB1E48C,Karl Storz,11900AE,Suction Unit Set for 11900-Series Video Bronchoscopes,KARL STORZ THORAX,Flexible bronchoscopy,Video bronchoscope suction accessory,,,verified_source,hidden,SRC087: Document p. 44 (PDF page 52),PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-D0E745FF62|10316LR|Respirator Adapter for GRONINGEN Tracheoscope; PRD-481074A513|10388A|Sponge Holder for Sterile Smears,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1993,PRD-77147A44EF,MFR-12BAB1E48C,Karl Storz,11301CE,"Single-Use Suction Valve, Pack of 20",KARL STORZ THORAX,Flexible bronchoscopy,Flexible bronchoscope valve,,,verified_source,hidden,SRC087: Document p. 54 (PDF page 62),"PRD-129E6C270A|10432ED|Single-Use Plastic Collection Device, Pack of 100; PRD-D7A7620198|10478D|Suction Catheter 5 Fr, Pack of 6; PRD-81DDCD50B9|10387B|Spring-Handle Sponge Holder 35 cm","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1994,PRD-00C2BB78A4,MFR-12BAB1E48C,Karl Storz,11301CB,Reusable Suction Valve,KARL STORZ THORAX,Flexible bronchoscopy,Flexible bronchoscope valve,,,verified_source,hidden,SRC087: Document p. 54 (PDF page 62),PRD-1411E60176|10380B|Suction Tube; PRD-1CFFD3C377|10380AK|Suction Tube; PRD-277D52B6BC|10380A|Suction Tube,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1998,PRD-6DCD8B4626,MFR-12BAB1E48C,Karl Storz,10338LCD,"Telescope Bridge, Fixed Position",KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscope accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC087: Document p. 73 (PDF page 81),PRD-087FFD6337|10315N|Rubber Telescope Guide; PRD-3AAC1114C7|10314BN|Rubber Telescope Guide; PRD-3CF45A4BFF|10338TRA|Adjustable Magnifier,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1999,PRD-64D83CE808,MFR-12BAB1E48C,Karl Storz,10338RK,Telescope Bridge for HOPKINS Telescope 10324 AA,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscope accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC087: Document p. 73 (PDF page 81),PRD-BB9A5CC0AE|10320DA|HOPKINS Lateral Telescope; PRD-481074A513|10388A|Sponge Holder for Sterile Smears; PRD-0FD6CC7A8E|10320BA|HOPKINS Forward-Oblique Telescope,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,2000,PRD-D2C1E4B75F,MFR-12BAB1E48C,Karl Storz,10338RL,Telescope Bridge for HOPKINS Telescope 10324 AA,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscope accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC087: Document p. 73 (PDF page 81),PRD-BB9A5CC0AE|10320DA|HOPKINS Lateral Telescope; PRD-481074A513|10388A|Sponge Holder for Sterile Smears; PRD-0FD6CC7A8E|10320BA|HOPKINS Forward-Oblique Telescope,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,2014,PRD-0714EF8A7B,MFR-12BAB1E48C,Karl Storz,11900AP,"Video Bronchoscope for Autofluorescence and White Light Diagnosis, PAL",KARL STORZ THORAX,Flexible bronchoscopy,Autofluorescence video bronchoscope,,FLEX_SCOPE_DIAGNOSTIC,verified_source,hidden,SRC087: Document p. 94 (PDF page 102),"PRD-33120D5BE2|10318GL|Full Lumen Operating Bronchoscope for Stent Application; PRD-B99F53FBC5|10318ER|Full Lumen Operating Bronchoscope for Stent Application; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,2015,PRD-A8E0AB361B,MFR-12BAB1E48C,Karl Storz,11900AN,"Video Bronchoscope for Autofluorescence and White Light Diagnosis, NTSC",KARL STORZ THORAX,Flexible bronchoscopy,Autofluorescence video bronchoscope,,FLEX_SCOPE_DIAGNOSTIC,verified_source,hidden,SRC087: Document p. 94 (PDF page 102),"PRD-33120D5BE2|10318GL|Full Lumen Operating Bronchoscope for Stent Application; PRD-B99F53FBC5|10318ER|Full Lumen Operating Bronchoscope for Stent Application; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,2016,PRD-61ABF81DC5,MFR-12BAB1E48C,Karl Storz,11900BP,"Video Bronchoscope, PAL",KARL STORZ THORAX,Flexible bronchoscopy,Reusable video bronchoscope,,FLEX_SCOPE_DIAGNOSTIC,verified_source,hidden,SRC087: Document p. 43 (PDF page 51),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,2017,PRD-51C8A4796F,MFR-12BAB1E48C,Karl Storz,15006B,"ULTRA STOP Antifog Solution, 25 ml Pipette Bottle",KARL STORZ THORAX,Rigid bronchoscopy,Endoscopic antifog solution,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC087: Document p. 86 (PDF page 94),"PRD-019030A1C7|10432N|Aspirator for Collecting Secretions with Cut-Off Hole; PRD-0A2ABE77F9|10432T|Aspirator for Collecting Secretions without Cut-Off Hole; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
