product_id,manufacturer_id,manufacturer,distributor,brand_family,product_name,catalog_number,global_part_number,reference_part_number,alternate_ids,gtin,primary_category,subcategory,product_kind,reuse_status,sterile_status,implantable,material,coverage,placement_method,size_display,diameter_mm,length_mm,french_size,gauge,working_length_cm,min_working_channel_mm,delivery_system_od_mm,package_uom,adult_peds,description,compatibility_text,verification_status,live_dropdown_status,primary_source_id,primary_source_location,source_as_of,availability_note,notes,spec_json
PRD-26A160D11E,MFR-6208838930,Novatech,Boston Medical Products,DUMON TD,DUMON TD Silicone Airway Stent,04301S,,,,,Airway stent,Silicone TD stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,16 mm OD x 100 mm L,16,100,,,,,,One stent per carton,,Standard tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TD"",""wall_thickness_mm"":1.5,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-071D7736C1,MFR-6208838930,Novatech,Boston Medical Products,DUMON TD,DUMON TD Silicone Airway Stent,04311S,,,,,Airway stent,Silicone TD stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,16 mm OD x 110 mm L,16,110,,,,,,One stent per carton,,Standard tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TD"",""wall_thickness_mm"":1.5,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-1F9597C1B1,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03141FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,12 mm OD x 30 mm L,12,30,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-94C76DB87E,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03161FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,12 mm OD x 40 mm L,12,40,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-946F2F821B,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03261FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,13 mm OD x 30 mm L,13,30,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-704850C991,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03281FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,13 mm OD x 40 mm L,13,40,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-394135E376,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03301FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,13 mm OD x 50 mm L,13,50,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-014290DBD6,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03321FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,13 mm OD x 60 mm L,13,60,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-83292E8BA3,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03341FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,13 mm OD x 70 mm L,13,70,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-E91BAEC04F,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03381FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,14 mm OD x 30 mm L,14,30,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-B4AC755EAE,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03401FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,14 mm OD x 40 mm L,14,40,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-ACB6E2620B,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03421FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,14 mm OD x 50 mm L,14,50,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-39EB1A695C,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03441FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,14 mm OD x 60 mm L,14,60,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-C4EB1DBADB,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03461FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,14 mm OD x 70 mm L,14,70,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-6A9E4504F4,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03641FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,16 mm OD x 40 mm L,16,40,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-FE7880EF7E,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03661FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,16 mm OD x 50 mm L,16,50,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-81D89E1E76,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03681FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,16 mm OD x 60 mm L,16,60,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-29DCCCAF2B,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,03701FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,16 mm OD x 70 mm L,16,70,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":false,""radiopaque_variant_available"":true,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-48EEBAD727,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,04141FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,18 mm OD x 40 mm L,18,40,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-C7B4627CB2,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,04151FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,18 mm OD x 50 mm L,18,50,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-44A6CBF184,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,04161FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,18 mm OD x 60 mm L,18,60,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-FA325AD5F8,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,04171FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,18 mm OD x 70 mm L,18,70,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-87011FE827,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,04181FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,18 mm OD x 80 mm L,18,80,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
PRD-0D2C2802C8,MFR-6208838930,Novatech,Boston Medical Products,DUMON TF,DUMON TF Silicone Airway Stent,04191FS,,,,,Airway stent,Silicone TF stent,Implant,Single-use,Sterile,Yes,Medical-grade silicone,Solid silicone,Rigid bronchoscopy,18 mm OD x 90 mm L,18,90,,,,,,One stent per carton,,Thin-wall tracheal stent,Loaded with TONN NOVATECH stent applicator; exact applicator color/size must be checked in catalog/IFU.,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC001,pp. 12-13,Rev. 6,,,"{""model"":""TF"",""wall_thickness_mm"":1.0,""transparent_only"":true,""radiopaque_variant_available"":false,""radiopaque_ordering_note"":""Catalog states REF + R = radiopaque where available.""}"
